-34238999,2570676,5800992,140697664,-34023406,-21615504,-178566986,84281808,21944643,51287536,-66155102,-1602776,31031453,10083620,-5978574,-10666068,4806427,1653364,-2116322,-502452,11578,4664,-212,0,1 # liftF r=8
6552032681,0,0,4524379760,0,0,-8862529348,0,0,-4089876000,0,0,3321280894,0,0,556169840,0,0,-54433172,0,0,-2560,0,0,1 # liftF r=8
3981916,-2271736,-83601628,-129181416,275265242,624212736,133835530,-1313197040,-775196983,552159440,1092028234,298353664,-465040238,-306660500,-33996078,112053664,26041391,-105952,-7398504,34988,182,-2528,-24,0,1 # liftF r=10
-1680947839,0,0,3743146764,0,0,-11450530,0,0,-2798200964,0,0,168987259,0,0,414359276,0,0,-53252070,0,0,-2576,0,0,1 # liftF r=8
-257904,1366848,17442720,30991488,37429640,3435568,-3659784,-61022320,-35106279,-47060688,20584132,-20089496,34175312,9365032,-4366028,19405936,-2173354,-14096,1702284,-237384,5336,2600,-188,0,1 # liftF r=8
1178453201,1046886608,88424156,2865229440,1969791982,24993240,2848680700,1407823944,-38207675,1471475808,485488924,-11405144,406076834,88858520,484432,56405328,8925402,232888,3065896,435112,5336,-3784,-188,0,1 # liftF r=8
2699682556,2615997544,-9136177940,-14095504384,2774938322,24209601120,20643655890,-9727609104,-26953408535,-11282820384,8528142534,12334798528,2143584978,-4007944416,-1770611250,114303272,598271690,-5654304,-43005190,354848,16904,4240,-284,0,1 # liftF r=12
485263241,206364772,-140560824,-829530648,809432725,345784952,-1461586624,-1123269204,834700059,1345817336,-1744121644,-88638604,1505630176,35595580,-232531548,4936184,175396307,-86968,-49154546,29112,182,-2112,-24,0,1 # liftF r=8
4352059900,-3707033000,-26727691500,-19764939000,25874408670,47566972200,15628493630,-27726837680,-30809721159,-3509909800,12894949458,7883028720,-286155314,-2900784440,-606039286,196675520,218508034,-5024560,-16068978,329600,16904,1720,-284,0,1 # liftF r=10
-6812644,-255474488,518917100,-305248400,-1635808498,2592032224,-893684554,-3982508736,4147788393,-328601008,-4165388894,1943220576,694277518,-1308398384,-279586518,197349704,252293682,-9265264,-37894194,1372064,10440,-4288,-236,0,1 # liftF r=10
198500801,-168307564,-57579240,-532016020,285313490,150343668,628917536,-138592464,-104652987,-373239400,8623108,28446764,116388406,10419428,-2697308,-18363380,-2715366,-22360,1172952,196500,5336,-2152,-188,0,1 # liftF r=8
-680695664,113019104,291331872,-2253904176,-26396428,589523816,-2857802092,-278784536,373649377,-1859401888,-217012816,96435128,-642528132,-57193552,9609224,-108693320,-4691834,38816,-6819120,-168616,5336,-1656,-188,0,1 # liftF r=8
-9061924,55859872,702242448,250160480,2877258068,1127083440,2872142720,2491889240,-90394235,1700193780,91496174,-305164832,126616732,-241915640,-42506218,-72006488,-29893221,1274476,-8456450,304796,6402,-3816,-164,0,1 # liftF r=8
-5514599,-1332188,1295446,20471648,-5598489,-5444484,16829386,18537412,-5683801,-61821856,25215494,13574204,-56674848,-10061380,10685106,-344152,-11762161,-1396096,3509840,434468,11578,-4036,-212,0,1 # liftF r=8
-76955569039,30131696288,27888266426,158531048668,-26573575578,-44504694480,-138586760884,-3005256884,20878223699,59543263416,7905543714,-3118222696,-12410529689,-1994547428,95344114,1197823588,147261343,206368,-40762796,-46956,134,-2624,-24,0,1 # liftF r=8
357001361,-616007524,267109854,-1114749968,2502622767,-1704852900,-288877124,-201820580,1407085111,943475212,-3134170654,1511823192,1009348431,-950104272,-44675018,77041528,83334170,-7007756,-13016942,1039608,10440,-4100,-236,0,1 # liftF r=8
-4647844,13680432,-8674272,-57694944,123712356,-16514824,-114731104,46704464,82446349,107519548,-364939222,-31506848,161473568,165063040,-19222014,-101886776,22949763,1748532,-8725446,-508356,11578,4712,-212,0,1 # liftF r=8
-2197065319,7941685896,-7967367070,-6010577244,20539852946,-15423067348,-5346586380,18059273200,-10980950623,-2498345280,6973264186,-3098916716,-798763086,1298414812,-277108042,-125163156,89185214,-640340,-6416334,36860,16904,2404,-284,0,1 # liftF r=10
-1421284919,-911987056,663580214,-4557257704,-2337176029,1476780652,-6445405908,-2187683596,1195705615,-4835317320,-946961574,414045568,-1979912613,-194199836,51532614,-418979180,-16961894,-94324,-36179574,-539496,5336,-1908,-188,0,1 # liftF r=8
1242794881,0,0,-6808666124,0,0,10684317170,0,0,-2917564756,0,0,-2271892051,0,0,1014240224,0,0,-50948160,0,0,-4704,0,0,1 # liftF r=8
-1756199,4595076,128465252,-354905464,-121740553,1046342264,-136076008,-922455616,13115187,490299412,39011824,-993240000,230228199,834540412,-402446148,-94130580,306369626,-7690856,-44453984,1139320,10440,-2128,-236,0,1 # liftF r=12
-4360574639,2822578544,1214674330,10564878356,-5031055622,-2054733292,-10900006268,3272725216,1062563089,5675971600,-1076622846,-200017796,-1541040166,204202660,8999214,201539212,-22181138,141308,-8906102,865652,5336,-4500,-188,0,1 # liftF r=8
54598842281,26774217616,-24056387420,-137366352104,-4299200378,55454535544,108997651028,-39446068624,-32930911771,-32312320576,26784343468,6806423432,1863081770,-5694918376,-357460984,547977544,325979898,-3529480,-48505416,478712,10440,3832,-236,0,1 # liftF r=8
-95309913599,-49093497344,27188286924,184355061576,81041711158,-26800960248,-136134598252,-53019078184,8596084707,49042123968,16049719000,-1162197744,-9230865583,-2260146728,76445280,866914808,117631563,129368,-32682868,-18216,134,-4336,-24,0,1 # liftF r=8
68766601,150901280,53524172,405734832,1154202851,771138808,242661992,1300462912,1931850851,-675132032,-3173381520,-1427795912,855318667,745492536,-266680628,-18065464,233607650,8907584,-34250080,-1324888,10440,4224,-236,0,1 # liftF r=10
9317814761,15550642816,8142589062,-3877911224,3754314522,8630322864,-8947814848,-15159832116,-1734366583,4248815352,-5137749366,-3148886740,4123622874,1772512472,-389386318,173596720,324583526,3034144,-47211254,-422660,10440,-4248,-236,0,1 # liftF r=8
-186722026399,139875747112,-41980605182,-316443373420,202851212598,-49021520520,-219899477300,114183858940,-20741957885,-79098097400,30764337034,-3709691152,-15215880513,3874841060,-229239118,-1436100588,173709759,111616,-48883300,-36444,182,2624,-24,0,1 # liftF r=8
1932321961,5631760260,3774558922,11423907720,17224572191,-1998557740,16860390254,-55749700,-8383520169,1263316620,-8745871574,-3450358000,-3344907384,-2867869640,-289613098,-932263160,-183790801,-17940,-47344140,-40100,6402,480,-164,0,1 # liftF r=8
842561,9770280,40589820,58521428,-65662710,-303763460,-201843074,420319680,654434275,-151337036,-776559250,-135382460,526978589,162035500,-263505930,-46387628,72811955,5984880,-7284146,-600180,18210,4436,-260,0,1 # liftF r=10
722862001,0,0,2219263256,0,0,2705038584,0,0,1655201512,0,0,526456299,0,0,79918024,0,0,4188676,0,0,4288,0,0,1 # liftF r=8
-46486879,366171988,333842046,53446512,-984818611,-466708428,143682114,914916688,155634903,-176512880,-364172696,14424036,69766125,59299380,-12441188,-11361680,-1954978,1138864,639100,-195276,10440,1696,-236,0,1 # liftF r=12
-599,-72260,-1211048,9644748,-19439077,8352892,-1944656,10778060,26013793,-28456952,-8717732,-11784108,4595881,19660080,-1332572,-3280444,-3037057,-83652,818232,31584,134,-1948,-24,0,1 # liftF r=14
-30187975,-205940400,-290716700,-209592800,-794413290,-241422280,-511498900,-601024200,-101066059,-339014560,-149357036,-36075400,-51849366,-5382920,-5704472,14886800,2583514,134680,3756016,359160,5336,-3880,-188,0,1 # liftF r=8
-648014564,-5758594880,-8297256328,391476528,15046780548,15213615232,-483108856,-14156828320,-10444119567,871653188,6312526528,3153270792,-562105964,-1393705300,-336031412,135714976,127422758,-6007212,-9638408,416824,16904,172,-284,0,1 # liftF r=10
-4337907559,16072522756,-9866938576,-7725238688,27766422437,-13166524900,-7000814174,18888889180,-6531058829,-3639674348,6291725946,-1460371368,-1041255699,1025488808,-139025638,-149228372,67552670,-3984196,-8268362,616688,10440,-1860,-236,0,1 # liftF r=10
541117961,932058864,132502922,1352738684,1544434767,-236054804,1471316948,599229424,-103063553,531039912,44910734,7348188,9001903,602948,4346594,-27048740,4176306,248056,-3435690,676004,5336,-3856,-188,0,1 # liftF r=8
-2228094839,15048533084,-32004464246,11184116220,41897516151,-49915617588,4617208344,32841509020,-26838638457,-1505463848,11982167082,-5812444432,-997899789,2112563444,-429747906,-174920336,135938670,-1501184,-9692850,96128,16904,2552,-284,0,1 # liftF r=14
-208158599,554662416,-462836626,-861590908,2252262307,-1467451740,-1585441504,3432440260,-1524494249,-1585667308,2345679966,-503816368,-792060729,648920088,19783682,-144778092,39921190,7173624,-8302902,-1054472,10440,4680,-236,0,1 # liftF r=10
6111011281,-7015188556,-2121683940,-15737660040,11757633575,5655655112,18199069136,-3027483896,-1926380757,-6847008140,-1450282152,-341413984,-339687769,548060972,89057172,566882500,-8982206,-262720,-55148648,-714360,5336,-1768,-188,0,1 # liftF r=8
-85568279,1307072776,-5854491276,8788510136,-13371109237,10503597872,-5412765232,-5962274104,7739830817,-9291479872,2479636100,1306428936,-4321016703,1078547992,79744300,-658539912,109182663,440168,-31287908,-143296,134,4744,-24,0,1 # liftF r=8
