1786928798929,0,-2141389494706,0,1166538198147,0,-381914909992,0,83678960998,0,-12924971928,0,1442993460,0,-117325032,0,6895125,0,-285670,0,7921,0,-132,0,1 # liftE_full r=24
469378879111,0,-639000827580,0,394399797379,0,-145885903600,0,36007463590,0,-6246146960,0,780733116,0,-70847600,0,4632595,0,-212900,0,6529,0,-120,0,1 # liftE_full r=24
19673803097,0,-36380957808,0,30295909319,0,-15010240960,0,4924401742,0,-1126331024,0,184103011,0,-21665984,0,1822307,0,-106880,0,4152,0,-96,0,1 # liftE_full r=24
5248269483731,0,-5733218088504,0,2848403605101,0,-850909978656,0,170204012502,0,-24013045152,0,2450061460,0,-182150304,0,9793495,0,-371400,0,9431,0,-144,0,1 # liftE_full r=24
20113709563,0,-37039012656,0,30730575283,0,-15177041600,0,4965554230,0,-1133148736,0,184871052,0,-21724096,0,1825135,0,-106960,0,4153,0,-96,0,1 # liftE_full r=24
173018907751,0,-250386874560,0,164874906928,0,-65313099720,0,17333700328,0,-3246604794,0,440034775,0,-43485264,0,3109778,0,-156960,0,5308,0,-108,0,1 # liftE_full r=24
12149689420776725,0,-6740370982708620,0,1710101630704899,0,-262368293841670,0,27110502648840,0,-1987616593278,0,106019260135,0,-4145464546,0,117928421,0,-2380302,0,32358,0,-266,0,1 # liftE_full r=24
4899026452451,0,-5413666047000,0,2718136141057,0,-819762383520,0,165367636398,0,-23503558248,0,2413186085,0,-180339552,0,9735753,0,-370320,0,9422,0,-144,0,1 # liftE_full r=24
5574942842041,0,-6029088373296,0,2967918852354,0,-879257814384,0,174575459293,0,-24470937648,0,2483053782,0,-183765024,0,9844875,0,-372360,0,9439,0,-144,0,1 # liftE_full r=24
9868599570356671,0,-5582800291633024,0,1443765262565373,0,-225693742650842,0,23752286655068,0,-1772906329990,0,96238473225,0,-3828014750,0,110734147,0,-2271878,0,31380,0,-262,0,1 # liftE_full r=24
1691775451081,0,-2045938097676,0,1123900233190,0,-370749668300,0,81781379365,0,-12706297516,0,1425690030,0,-116396632,0,6862795,0,-285010,0,7915,0,-132,0,1 # liftE_full r=24
-1949,0,-33446,0,65080,0,59166,0,-66296,0,-9742,0,18319,0,-1662,0,-1654,0,348,0,32,0,-14,0,1 # liftE_full r=14
2099555172961,0,-2449311430588,0,1301853740814,0,-416844099628,0,89543008717,0,-13593928524,0,1495506270,0,-120126072,0,6992295,0,-287650,0,7939,0,-132,0,1 # liftE_full r=24
15289,0,253330,0,404431,0,-94134,0,-199640,0,36308,0,32059,0,-7242,0,-1819,0,558,0,14,0,-14,0,1 # liftE_full r=12
7446483837794717,0,-4314493734976500,0,1142629644504535,0,-182900786023588,0,19708360576924,0,-1506075258346,0,83694377912,0,-3407862234,0,100908488,0,-2119082,0,29958,0,-256,0,1 # liftE_full r=24
6006954003569,0,-6415974382608,0,3122627914518,0,-915629090544,0,180141740133,0,-25050329424,0,2524593370,0,-185790624,0,9909175,0,-373560,0,9449,0,-144,0,1 # liftE_full r=24
554922835559,0,-734710993280,0,442019698464,0,-159754582880,0,38624815572,0,-6580532260,0,810018471,0,-72583840,0,4699298,0,-214400,0,6544,0,-120,0,1 # liftE_full r=24
1955418203311,0,-2308367481662,0,1240319512981,0,-401051583592,0,86904832678,0,-13294211656,0,1472055548,0,-118878232,0,6949075,0,-286770,0,7931,0,-132,0,1 # liftE_full r=24
926955924544,0,-1136161024128,0,636521867488,0,-215534833072,0,49129681224,0,-7942018266,0,933625185,0,-80418147,0,5037346,0,-223786,0,6693,0,-121,0,1 # liftE_full r=24
20477143493,0,-37603973968,0,31116932533,0,-15329912960,0,5004269508,0,-1139701616,0,185621629,0,-21781568,0,1827953,0,-107040,0,4154,0,-96,0,1 # liftE_full r=24
6279292676071,0,-6657471586488,0,3218348373725,0,-937958318880,0,183536344550,0,-25401727008,0,2549676900,0,-187009824,0,9947795,0,-374280,0,9455,0,-144,0,1 # liftE_full r=24
-10609,0,115978,0,168641,0,-112554,0,-82040,0,43536,0,11397,0,-6806,0,-373,0,442,0,-20,0,-10,0,1 # liftE_full r=14
253827624961,0,-347835980416,0,217724153632,0,-82314345514,0,20935115803,0,-3773522377,0,494296372,0,-47411653,0,3304987,0,-163291,0,5428,0,-109,0,1 # liftE_full r=24
1797998079417175,0,-1175865257047640,0,351318296729689,0,-63410536527296,0,7700771360516,0,-662916801582,0,41479229762,0,-1900788810,0,63313120,0,-1494946,0,23752,0,-228,0,1 # liftE_full r=24
474525928889,0,-644881726820,0,397380969541,0,-146768384320,0,36176326608,0,-6267966220,0,782661037,0,-70962640,0,4637033,0,-213000,0,6530,0,-120,0,1 # liftE_full r=24
216785984,0,-2616109952,0,4218104416,0,-3136242128,0,1375809240,0,-394756654,0,77900019,0,-10808667,0,1056276,0,-71353,0,3177,0,-84,0,1 # liftE_full r=24
1874056049984,0,-2188872257312,0,1166821681552,0,-375342156592,0,81139463576,0,-12416671878,0,1379067397,0,-111995039,0,6599452,0,-275145,0,7703,0,-130,0,1 # liftE_full r=24
34161709009,0,-57610431072,0,44071395494,0,-20217766208,0,6193431946,0,-1334517872,0,207381677,0,-23417984,0,1907282,0,-109280,0,4182,0,-96,0,1 # liftE_full r=24
1852810479521,0,-2206979514564,0,1195638780954,0,-389489846284,0,84959785981,0,-13071949044,0,1454584818,0,-117945432,0,6916695,0,-286110,0,7925,0,-132,0,1 # liftE_full r=24
9998119515506825,0,-5643700969533010,0,1456613978451486,0,-227295466366662,0,23882938306184,0,-1780192732888,0,96519842145,0,-3835443410,0,110862482,0,-2273188,0,31386,0,-262,0,1 # liftE_full r=24
573763734361,0,-755392676280,0,452133877414,0,-162655672360,0,39165197809,0,-6648824360,0,815948406,0,-72933200,0,4712665,0,-214700,0,6547,0,-120,0,1 # liftE_full r=24
2234371613435911,0,-1433958018541258,0,420492028633183,0,-74500399855190,0,8882411902347,0,-750779562732,0,46131395928,0,-2076190346,0,67928025,0,-1575642,0,24596,0,-232,0,1 # liftE_full r=24
1971795695869,0,-2324694674214,0,1247571560705,0,-402941011440,0,87224540182,0,-13330919162,0,1474951701,0,-119033288,0,6954467,0,-286880,0,7932,0,-132,0,1 # liftE_full r=24
1835676625639,0,-2190052166368,0,1188180872432,0,-387560566536,0,84635317692,0,-13034882190,0,1451671927,0,-117789936,0,6911298,0,-286000,0,7924,0,-132,0,1 # liftE_full r=24
177572815213,0,-255898205748,0,167848805610,0,-66255079752,0,17527630724,0,-3273717438,0,442641565,0,-43655472,0,3117002,0,-157140,0,5310,0,-108,0,1 # liftE_full r=24
126170457841,0,-192441974796,0,132983638314,0,-55032536196,0,15184829581,0,-2942360316,0,410488338,0,-41541768,0,3026895,0,-154890,0,5285,0,-108,0,1 # liftE_full r=24
-14975,0,-20030,0,253366,0,-176058,0,-112616,0,63488,0,27145,0,-6510,0,-3358,0,-12,0,146,0,22,0,1 # liftE_full r=10
127765413073,0,-194518293588,0,134179056642,0,-55433185344,0,15271363406,0,-2954943234,0,411735907,0,-41625072,0,3030482,0,-154980,0,5286,0,-108,0,1 # liftE_full r=24
632567992783,0,-819424393040,0,483224383652,0,-171517916400,0,40807202910,0,-6855430500,0,833826775,0,-73983840,0,4752798,0,-215600,0,6556,0,-120,0,1 # liftE_full r=24
-9697,0,-8602,0,145899,0,41394,0,-103830,0,24,0,22899,0,-3242,0,-1739,0,418,0,26,0,-14,0,1 # liftE_full r=14
1056632988157811,0,-721775542166050,0,225290054718864,0,-42488791526402,0,5392422376838,0,-485179220956,0,31733465331,0,-1520230238,0,52941854,0,-1307072,0,21716,0,-218,0,1 # liftE_full r=24
2062718011873,0,-2413447753068,0,1286257643302,0,-412855268540,0,88878644065,0,-13518637748,0,1489626818,0,-119813672,0,6981485,0,-287430,0,7937,0,-132,0,1 # liftE_full r=24
561289119481,0,-741681658840,0,445420632142,0,-160728006920,0,38805794173,0,-6603367640,0,811998794,0,-72700400,0,4703755,0,-214500,0,6545,0,-120,0,1 # liftE_full r=24
21707325433,0,-39468437664,0,32363690506,0,-15813735968,0,5124816049,0,-1159837664,0,187904810,0,-21955136,0,1836425,0,-107280,0,4157,0,-96,0,1 # liftE_full r=24
33461,0,-213636,0,-34989,0,348934,0,-30408,0,-108018,0,23959,0,10018,0,-3691,0,-18,0,150,0,-22,0,1 # liftE_full r=16
530578807123,0,-707823616380,0,428797067219,0,-155943044640,0,37911803116,0,-6490102420,0,802144107,0,-72118960,0,4681487,0,-214000,0,6540,0,-120,0,1 # liftE_full r=24
24293878181,0,-43349779536,0,34935760965,0,-16803904192,0,5369832406,0,-1200534720,0,192499140,0,-22303296,0,1853385,0,-107760,0,4163,0,-96,0,1 # liftE_full r=24
5744530097461,0,-6181536620664,0,3029086483845,0,-893680608288,0,176788320406,0,-24701755680,0,2499629700,0,-184574304,0,9870585,0,-372840,0,9443,0,-144,0,1 # liftE_full r=24
3845298892951463,0,-2351004339202234,0,657194056162172,0,-111066264265746,0,12638753161762,0,-1020214817688,0,59900776503,0,-2577542014,0,80673710,0,-1791112,0,26776,0,-242,0,1 # liftE_full r=24
5285876614537,0,-5767862006952,0,2862609312519,0,-854323562400,0,170736245342,0,-24069300696,0,2454143651,0,-182351136,0,9799907,0,-371520,0,9432,0,-144,0,1 # liftE_full r=24
153263782801,0,-226306392372,0,151796363934,0,-61146501732,0,16471616317,0,-3125579076,0,428360190,0,-42721128,0,3077295,0,-156150,0,5299,0,-108,0,1 # liftE_full r=24
90192627017,0,-145528909524,0,105905103282,0,-45929508912,0,13212541994,0,-2654729154,0,381899715,0,-39629232,0,2944442,0,-152820,0,5262,0,-108,0,1 # liftE_full r=24
502248867121,0,-676077490760,0,412981719738,0,-151332232520,0,37040911813,0,-6378768360,0,792388806,0,-71540400,0,4659255,0,-213500,0,6535,0,-120,0,1 # liftE_full r=24
1675248532541,0,-2029492038948,0,1116607310582,0,-368852309320,0,81460722532,0,-12669518246,0,1422790531,0,-116241488,0,6857402,0,-284900,0,7914,0,-132,0,1 # liftE_full r=24
1868423606113,0,-2222701751292,0,1202683790402,0,-391339271136,0,85274722006,0,-13108296806,0,1457464227,0,-118100048,0,6922082,0,-286220,0,7926,0,-132,0,1 # liftE_full r=24
-63179,0,-472890,0,255487,0,923548,0,-816110,0,-79002,0,358798,0,-193534,0,53102,0,-8578,0,826,0,-44,0,1 # liftE_full r=18
20652408194696149,0,-10961119472515998,0,2660507692670949,0,-390509240346398,0,38604755198570,0,-2707853040644,0,138188716317,0,-5169667498,0,140707079,0,-2717342,0,35344,0,-278,0,1 # liftE_full r=24
5491730070553,0,-5954002388976,0,2937689730026,0,-872108891952,0,173475829649,0,-24355997136,0,2474785770,0,-183360864,0,9832025,0,-372120,0,9437,0,-144,0,1 # liftE_full r=24
22942667879,0,-41339972096,0,33614467744,0,-16298800768,0,5245591092,0,-1179999408,0,190189721,0,-22128768,0,1844898,0,-107520,0,4160,0,-96,0,1 # liftE_full r=24
525211014329,0,-701737365540,0,425734102677,0,-155042355440,0,37740462886,0,-6468072240,0,800205204,0,-72003600,0,4677045,0,-213900,0,6539,0,-120,0,1 # liftE_full r=24
